caso,nodo,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
Q,900114,4.0884426106490346e-05,6.730961336784975e-06,-0.001132795474153741,4.4145852316772733e-05,-3.57902475815192e-05,3.879792613907023e-13
Q,900115,8.134259973815369e-07,-1.5205905703791946e-07,-0.002531644027731542,0.0006063594915310651,0.00046991728743607655,7.669125617218595e-15
Q,900116,8.134259943028461e-07,-1.5205919366129083e-07,-0.006573170095016452,0.001043001693702364,0.0004632335618356859,7.669125689294638e-15
Q,900117,8.134257544526945e-07,-1.5205873657018298e-07,-0.001516490252560925,-2.6176267100286375e-05,5.9886017303096214e-05,7.669125443824202e-15
Q,900118,8.134256305963232e-07,-1.5205873657018284e-07,-0.0011626615519264398,0.0001364975951175243,5.164708558174223e-06,7.669125217630423e-15
Q,900119,8.134256305963203e-07,-1.5205865987893073e-07,-0.001001897363789842,0.0001346033555947226,-3.8707657928704946e-05,7.669125218475533e-15
Q,900120,8.134257544526862e-07,-1.520587174740772e-07,-0.0012068903964337243,0.0013670207445090105,-0.00025700826391888504,7.669126462956447e-15
Q,900121,8.134257544526945e-07,-1.5205858318767857e-07,-0.0008253597579798684,-0.00014859475529575736,-1.8557965863879472e-05,7.669124995494019e-15
Q,900122,8.134256305963217e-07,-1.5205858318767862e-07,-0.000876861771617132,0.00013188503938786454,-1.8992201288014578e-06,7.669125222773556e-15
Q,900123,1.1057298724012092e-05,5.145550504268051e-06,-0.0011911239178731992,-0.00011535497833949238,1.1313316490894805e-05,5.662216794093329e-14
Q,900124,1.1057297809564084e-05,5.1455505042680516e-06,-0.0011651801326308094,0.00011798136178299844,1.0565049297652714e-05,5.662216770281434e-14
Q,900125,1.1057298724012092e-05,5.145551070489728e-06,-0.0012347382701824589,-7.861248947273487e-05,-3.3595555515418956e-05,5.6622167728648816e-14
Q,900126,1.1057297809564091e-05,5.145551070489728e-06,-0.0010692346404119282,9.518739250178152e-05,-4.094488958967827e-05,5.662216770609247e-14
Q,900127,1.1057298724012106e-05,5.145551636711406e-06,-0.0008378684484157319,-0.00011712066413573723,-4.3987396076519656e-05,5.66221674190635e-14
Q,900128,1.1057297809564094e-05,5.145551636711405e-06,-0.0009054100036003412,0.00010226818671248094,-9.35659911941253e-06,5.6622167691756095e-14
Q,900129,-3.541939077906179e-13,1.7310895143434134e-12,-0.0008793366974946049,-0.00015351809110094618,-8.314970397310459e-06,-1.1094259778687588e-14
Q,900130,-3.5419390091171607e-13,1.6340147411105714e-12,-0.0017763173110363142,-3.165351779119503e-05,-3.7615999639052153e-06,-1.1094259800609335e-14
Q,900131,-3.54193890259203e-13,1.5230721431945207e-12,-0.0018770886498031105,-3.518607791065876e-05,-1.503379376840295e-05,-1.1094259572120614e-14
Q,900132,-3.027720043183114e-13,1.7726929879777474e-12,-0.0018274517951467335,-0.00016776645884815776,0.00011824994905898126,-1.1094260155645215e-14
Q,900133,-3.873102644188093e-13,1.7726929876201344e-12,-0.0009444809596292648,0.00019086254071330898,-4.372888443918138e-05,-1.1094258944329176e-14
Q,900134,-1.8629220253817401e-06,2.915473384475654e-07,-0.001767775974077539,-1.1416109566126832e-05,-1.7626773937407166e-05,3.6362842596897046e-14
Q,900135,-1.8629220253817336e-06,2.915477020759912e-07,-0.0014977070166222667,-1.8875332177904674e-05,-3.9684935579547565e-05,3.6362842581101526e-14
Q,900136,-1.8629220253817295e-06,2.9154806570441696e-07,-0.0014256998748211202,-1.652392025608851e-05,8.730934836662214e-06,3.636284257528678e-14
Q,900137,1.105729831350129e-05,5.1455523473196105e-06,-0.001722613678247498,-1.179095617576732e-05,0.0006291034208828865,5.6622167553375554e-14
Q,900138,5.361244958721299e-05,1.3937023156954929e-05,-0.0020404150423541326,-7.356153650701225e-05,-4.006288598355528e-05,-1.4975635654897412e-09
Q,900139,5.361244958721298e-05,1.392204752130003e-05,-0.002338919393987067,1.3862928489659564e-05,-4.912438455272713e-05,-1.4975635654897544e-09
Q,900140,5.3612449587212966e-05,1.3907071885645134e-05,-0.0022996155719289778,-3.4013454285776065e-05,1.1733386604954165e-05,-1.4975635654897656e-09
Q,900141,5.3612449587213095e-05,1.3888277462898235e-05,-0.001909993360045955,-1.372290053212949e-05,0.0005978180900790841,-1.4975635654896068e-09
Q,900142,-1.8629215947246136e-06,2.9154543570779746e-07,-0.0011471798967983267,-0.00015556552770595015,1.0074818730184965e-05,4.9182622008005985e-14
Q,900143,-1.8629215947246134e-06,2.915458660557401e-07,-0.002112263134629453,-3.696592021266059e-05,3.4876182364676494e-06,4.918262200959027e-14
Q,900144,-1.8629215947246212e-06,2.915463578819603e-07,-0.0020676915963519014,-4.780595680772578e-05,-6.0127543362345375e-05,4.9182622274371035e-14
Q,900145,-1.8629218226860674e-06,2.9154525127296475e-07,-0.001989801474076023,-0.0001447010841520848,0.00014219384974874027,4.9182622054781524e-14
Q,900146,-1.8629214479144868e-06,2.9154525127296464e-07,-0.0011269705197545607,0.00016302870456187598,-2.041954551038015e-05,4.918262190450515e-14
Q,900147,8.134257755130302e-07,-1.5205342196860146e-07,-0.0013424790948195467,-0.00015769148857899015,1.893281965359076e-05,-2.3111209030733817e-13
Q,900148,8.134257755130306e-07,-1.520554441993916e-07,-0.0023516303074218345,-4.0792034236983215e-05,7.601433612601143e-06,-2.3111209030030254e-13
Q,900149,8.134257755130344e-07,-1.5205775532029467e-07,-0.002199179915289262,-5.187854211112344e-05,-9.19349666816411e-05,-2.3111209037571017e-13
Q,900150,8.134268467175698e-07,-1.5205255529826266e-07,-0.0021107194457748936,-0.00012883438923786796,0.0001589125853050036,-2.311120903518636e-13
Q,900151,8.134250856434415e-07,-1.5205255529826255e-07,-0.001252522790690379,0.00014420159550854539,-2.660944553535408e-06,-2.3111209017624665e-13
Q,900152,1.105729906486107e-05,5.145546329380837e-06,-0.0014608314264838258,-0.00015787163365651254,2.2022892410550317e-05,1.4697532827929607e-13
Q,900153,1.1057299064861067e-05,5.145547615414959e-06,-0.0024707742887959032,-4.510099472618599e-05,5.846065864142896e-06,1.4697532823301914e-13
Q,900154,1.105729906486105e-05,5.145549085168241e-06,-0.002404711087644105,-3.5442796579900265e-05,-8.537166422901529e-05,1.4697532841116723e-13
Q,900155,1.105729838363042e-05,5.145545778223355e-06,-0.002177553554186874,-0.00012204866077940832,0.00017133900529124865,1.4697532837428118e-13
Q,900156,1.1057299503582421e-05,5.145545778223354e-06,-0.001328928431972972,0.00013404119088355037,1.0754876631058448e-05,1.4697532789968903e-13
Q,900157,4.0884429174759516e-05,6.7309541740813105e-06,-0.0011789090347675841,-6.074889283693306e-05,3.179921545124915e-05,3.8189388339699526e-13
Q,900158,4.0884429174759496e-05,6.730957515652791e-06,-0.0017456985119407562,-3.226404760107839e-05,1.7273894839169304e-05,3.8189388348406127e-13
Q,900159,4.088442950499999e-05,6.730961336784939e-06,-0.0012941504688293829,-3.752461738920759e-05,-0.00012714606071114598,3.8797915656265433e-13
Q,900160,4.088442740468135e-05,6.73095274197925e-06,-0.0011810995354946052,4.426155341829715e-05,0.00010292662061650853,3.8189388411083784e-13
Q,900161,4.088443031471274e-05,6.730952741979251e-06,-0.0008053179801242147,-5.0305433048739677e-05,9.593222707557307e-05,3.8189388196420055e-13
Q,900162,8.134256988515372e-07,-1.5205873657018282e-07,-0.0019712370522096704,-1.3897346120893524e-05,-1.1401589618599757e-05,7.669125192518992e-15
Q,900163,8.134256988515358e-07,-1.5205865987893073e-07,-0.0016624424905275301,-5.981372561874095e-05,-3.783018638417339e-05,7.669125208758721e-15
Q,900164,8.134256988515338e-07,-1.5205858318767865e-07,-0.001629872512684345,-2.291948776909615e-05,-6.491524186461131e-06,7.669125216788426e-15
Q,900165,1.105729831350138e-05,5.14555050426805e-06,-0.0018421843674607604,-1.964206579632142e-05,-2.4894015928128915e-05,5.6622167674642805e-14
Q,900166,1.105729831350138e-05,5.145551070489728e-06,-0.0016529343962297055,-3.217061146411703e-06,-3.4805503220697164e-05,5.6622167705495837e-14
Q,900167,1.1057298313501391e-05,5.145551636711406e-06,-0.001483219190352333,-2.015704752339422e-05,-1.866719219847439e-05,5.662216772484065e-14
EX,1,-2.523690579276181e-13,1.143635416047628e-15,3.755666349456741e-14,-4.782055752496088e-16,-4.747096654665673e-13,3.20411993178031e-17
EX,101,-1.0023967446215113e-13,2.3094088680457726e-15,-3.1596071771279164e-14,-3.2304439387192454e-15,-1.8604263515419782e-13,3.0512091227427046e-16
EX,201,-1.6269253263636474e-13,-3.539600887907775e-16,-8.684296504299734e-15,4.672317906554969e-16,-2.1475410664925986e-13,4.01800949950627e-22
EX,1001,-1.6711770614514225e-13,-1.868546692911715e-15,-2.041438247589316e-13,2.101390826590987e-16,-2.910353205085522e-13,2.37351422531831e-16
EX,1101,-1.18854559464164e-13,-1.822606773745802e-16,-7.623205919278574e-14,2.405910041661325e-16,-1.5688798404065987e-13,4.018009499836942e-22
EX,1201,-1.6176352679187735e-13,-4.5749168561680634e-17,5.797957543243729e-15,6.039337836567333e-17,-2.1352782070729745e-13,4.01800949950627e-22
EX,2001,-7.963179589042553e-14,6.916801995373631e-16,-5.722969374952407e-14,-3.1740212025226515e-16,-1.3609930520967278e-13,-7.303470602015564e-17
EX,2101,-1.0633649346879935e-13,-6.807547890808568e-16,-3.111221894248963e-14,4.768509687297344e-17,-1.9508133822984046e-13,-3.862277570861341e-16
EX,2201,-1.6396060643609457e-13,-2.766227542141271e-17,4.455234396725771e-14,3.651867956209854e-17,-2.1642796798775603e-13,4.01800949950627e-22
EX,100001,4.6230873042007635e-11,-1.2211552439552837e-11,8.249551017956952e-07,-4.933416295600297e-09,3.417874674132153e-05,3.1816271954234884e-13
EX,100101,4.6541897656249605e-11,-9.009561523289745e-12,-8.037315380030812e-07,2.8376150049690683e-07,1.2463594899567036e-05,3.1760427008666957e-13
EX,100201,4.658505479627275e-11,-5.846941893580834e-12,-2.339443226776771e-07,-1.5415123148553774e-07,7.085472010187256e-05,3.1816272021873413e-13
EX,100301,2.328224007224974e-11,-1.3335663230883346e-12,-9.18670391204003e-15,5.307900241250231e-16,8.31858155806595e-13,1.5908136041071776e-13
EX,100401,2.7975585174513897e-11,3.2864163827816707e-13,8.081241467918152e-13,4.114973223938931e-14,2.263700291571409e-12,1.882215473880017e-13
EX,100451,2.3285605197390508e-11,1.0530922386787901e-12,-1.135228358742795e-12,-6.259777273901977e-16,8.407420861300589e-13,1.5908136041071776e-13
EX,101001,4.4195110334712536e-11,-1.2212514129975981e-11,-8.407462483038009e-06,-9.180830914654635e-08,3.891362294408692e-05,3.181627057015077e-13
EX,101101,4.4272787913646176e-11,-9.029358764323133e-12,-2.0535984055071035e-06,-7.937231573966694e-08,5.17627161407865e-05,3.1816272024491806e-13
EX,101201,4.427465905577668e-11,-5.848174737265304e-12,1.561898824730947e-07,-1.9921399414771446e-08,7.045012490625723e-05,3.1816272021873413e-13
EX,101301,2.212226566779823e-11,-1.3303759019742375e-12,4.3172258037897804e-14,-7.891921692969045e-15,8.143429485157874e-13,1.5908136041071776e-13
EX,101401,2.2147131234251356e-11,2.57528008875093e-13,7.256252688747788e-13,-2.103561500027943e-16,8.799880437588551e-13,1.5908136041071776e-13
EX,101451,2.2116367338064477e-11,1.050241572995568e-12,-1.0942819149072793e-12,6.8997796548078125e-15,7.987713580559498e-13,1.5908136041071776e-13
EX,102001,4.142243388087907e-11,-1.221002286390876e-11,-3.056742284421938e-06,-8.007331893711982e-09,2.4013811473709976e-05,3.1816272261097525e-13
EX,102101,4.134013090000049e-11,-8.993436677205684e-12,-8.967894354025743e-07,-1.001141699352474e-07,1.544892566489739e-05,3.1886968301210564e-13
EX,102201,4.145179916993987e-11,-5.8482470848385425e-12,1.2001856371396944e-06,-1.204432410836944e-08,7.140698000629688e-05,3.1816272021873413e-13
EX,102301,2.5775366537902554e-11,-1.5966995873735876e-12,1.7449953355899904e-11,-2.5168929278281374e-14,1.6945552694079843e-12,1.909116590347157e-13
EX,102401,2.4859111677577647e-11,3.0984643294816055e-13,6.317127128377345e-13,-3.4037591808898134e-14,2.128125291917512e-12,1.9350379309387508e-13
EX,102451,2.578068468498788e-11,1.2604460277230189e-12,-1.8443778328470416e-11,2.2815384237176618e-14,1.5934019244743766e-12,1.9090975401251984e-13
EX,200001,0.0005115057182285839,1.0288817797866873e-07,2.1659938418258416e-06,-3.7265592894917586e-08,0.00014452614829977477,1.17191541970871e-12
EX,200101,0.0005115057182504973,1.028998867125369e-07,-4.837139333728914e-07,-4.355651508984322e-06,0.00011431482032707704,1.1719154169766194e-12
EX,200201,0.0005115057183857457,1.0291161953516263e-07,-4.678886366710577e-07,5.386415770740685e-07,0.00010408545204092924,1.171915416994112e-12
EX,200301,0.0005115057182181616,1.029233355050526e-07,-2.474785635518639e-07,-2.530989180312543e-07,0.00011304601292545369,1.1719154167749275e-12
EX,200401,0.0005115057180002207,1.0293513762543408e-07,1.3534532954460355e-05,-8.132866060446182e-07,0.00017287795502047342,1.1725111909686326e-12
EX,200451,0.0005115057181937721,1.0294091501268733e-07,-3.0581663044217936e-05,1.2854660114283893e-07,0.00011011490210207342,1.1719154166838392e-12
EX,201001,0.0005115057097825268,1.0288817756171536e-07,-3.323334884806821e-05,-4.708543948327476e-07,0.00014034867690563305,1.1719153576591513e-12
EX,201101,0.0005115057098435029,1.0289989825357435e-07,-2.976990812149845e-06,1.9473007158075442e-07,0.00010651873247471128,1.1719154169465834e-12
EX,201201,0.0005115057098837821,1.0291161658785822e-07,3.123797591482319e-07,1.7222516641413677e-09,0.00010570382638057892,1.1719154169796654e-12
EX,201301,0.000511505709725652,1.0292334053218137e-07,1.1630078107237908e-06,2.5258401762480003e-06,0.00011882487003897308,1.171915417541578e-12
EX,201401,0.000511505709758071,1.0293505479738566e-07,1.954745694837441e-05,-8.577257830374966e-09,9.716632019313687e-05,1.1719154167538663e-12
EX,201451,0.0005115057097067882,1.0294091046277804e-07,-2.9478615944845354e-05,-2.354456748079621e-06,0.0001239624673925739,1.17191541751719e-12
EX,202001,0.0005115056993358071,1.028881795920352e-07,-5.624979415981261e-06,6.141822935485282e-07,0.00011466528081684188,1.1719154176578519e-12
EX,202101,0.0005115056993335452,1.0289989810543068e-07,-1.1836348909404748e-06,-4.917615745478515e-08,0.00011592973224111249,1.1719154170254327e-12
EX,202201,0.0005115056994613856,1.02911617221647e-07,2.4003712297270453e-06,-2.9786050004032796e-08,0.00010187639808922993,1.1719154169747764e-12
EX,202301,0.0005115056979779094,1.0292333639091442e-07,0.0001500428529919401,1.2101931252789887e-06,0.00011491068320281451,1.171864200724314e-12
EX,202401,0.0005115056989791632,1.0293509638103272e-07,1.042452067992266e-05,4.815628746509664e-07,0.00017921088378829243,1.1715777315178898e-12
EX,202451,0.0005115056979856597,1.0294091430200129e-07,-0.00016691347550474735,-1.2044896479370756e-06,0.00011931322874751694,1.171867508067376e-12
EX,300001,0.001229181173286087,1.7972845211382186e-08,1.9968245237341584e-06,1.0403635984993493e-07,0.00011868422506613824,-1.356501602141366e-13
EX,300101,0.001229181173154871,1.797149639523785e-08,-2.762093981888561e-07,-4.1595589013266445e-06,0.00010704622147262967,-1.3565015839889133e-13
EX,300201,0.0012291811731309525,1.797012011634979e-08,-7.914868351310035e-08,1.355316384710566e-06,0.00010653481064817041,-1.3565015748502354e-13
EX,300301,0.0012291811731528796,1.7968776520719286e-08,-1.2965469772138284e-06,1.2267096613008474e-07,0.00010866522949701023,-1.3565015762256913e-13
EX,300401,0.0012291811733029596,1.7967416648425746e-08,2.6006850642128776e-05,7.256897745090604e-07,8.065886145199245e-05,-1.3565015848102985e-13
EX,300451,0.0012291811731357967,1.7966736087725644e-08,-4.8021546779435876e-05,4.607943008202001e-07,0.00011928711643436821,-1.3565015865120273e-13
EX,301001,0.0012291811740922874,1.7972842408934974e-08,-2.8006494305903832e-05,-1.7874708290530345e-07,0.0001211216214839124,-1.3565015589830612e-13
EX,301101,0.001229181174132797,1.797148393184827e-08,-3.3725968090979296e-06,5.035781429663088e-07,0.00010741379054994018,-1.3565015861861717e-13
EX,301201,0.0012291811741177918,1.7970128671899296e-08,2.8000670113118674e-07,2.0595706970234702e-07,0.00010855905729852312,-1.3565015862803175e-13
EX,301301,0.0012291811741486072,1.7968769974056125e-08,1.982942640251124e-06,2.312050493940052e-06,0.00010697663175805142,-1.35650158632034e-13
EX,301401,0.001229181174116016,1.7967415080309124e-08,3.1772367792025744e-05,1.8284171857922522e-07,9.285774751097423e-05,-1.356501585746143e-13
EX,301451,0.001229181174145131,1.796673871704995e-08,-4.8676638643087286e-05,-1.5207499682192273e-06,0.00011519202299569338,-1.3565015863481062e-13
EX,302001,0.0012291811754047619,1.7972839435136167e-08,-8.586345733544885e-06,7.894933389667582e-07,0.0001134817876514546,-1.356501610824889e-13
EX,302101,0.0012291811753431532,1.797148427572065e-08,-1.3099653100239201e-06,4.183176915105086e-07,0.00010590202461877665,-1.3565015862296852e-13
EX,302201,0.0012291811753232646,1.797012774343939e-08,3.2660956897813734e-06,4.898573691377326e-07,0.00010618392735171552,-1.3565015862507255e-13
EX,302301,0.0012291811753475652,1.796877207419325e-08,0.00014722028306269724,3.0492623812881276e-06,0.00010826076768828489,-1.3565015862134743e-13
EX,302401,0.0012291811754875635,1.796741318284574e-08,1.9194844732636657e-05,3.972886428425906e-08,9.147098677084058e-05,-1.3565015872762502e-13
EX,302451,0.001229181175331721,1.7966735637134913e-08,-0.00017973092664148407,-1.9517315832372164e-06,0.0001273815610980061,-1.356501586134171e-13
EX,400001,0.0017648276514719387,1.0467510520373058e-06,1.2201783841405458e-06,-6.152666699678294e-07,8.693071786948244e-05,-1.857667467107138e-13
EX,400101,0.0017648276514717707,1.0467492163327506e-06,-5.191552867207518e-07,-1.5710133011462897e-06,7.952730455712481e-05,-1.8576419050624784e-13
EX,400201,0.0017648276514618752,1.046747338806235e-06,8.783932357933989e-07,-5.289990122897126e-06,7.971471005706789e-05,-1.8576419030078802e-13
EX,400301,0.0017648276514689795,1.0467455014374947e-06,-2.0027161773827768e-06,-4.6101938199856006e-07,7.912577189710075e-05,-1.857641903099349e-13
EX,400401,0.001764827651418059,1.0467436340226134e-06,3.2435197847175265e-05,-2.4891931028790834e-06,7.359596635199769e-05,-1.8576419042212687e-13
EX,400451,0.001764827651444491,1.0467427058605684e-06,-5.701539187104772e-05,-2.5533538890611675e-06,8.363453877481036e-05,-1.857641904525944e-13
EX,400501,0.0017648276514927084,1.0467417669075219e-06,-0.000488258326867452,-4.796404739460966e-06,9.55874816319984e-05,-1.857641904531349e-13
EX,401001,0.0017648276529403702,1.0467510614663921e-06,-3.0203158356868687e-05,-2.2538186294652824e-06,0.00012561509828617391,-1.8576423043434925e-13
EX,401101,0.0017648276527982374,1.0467492099872817e-06,-3.5423452514084917e-06,-2.4485987977358513e-06,7.414297002041482e-05,-1.8576419048580914e-13
EX,401201,0.0017648276528168195,1.046747353967757e-06,1.9035323082593245e-07,-2.100856808624974e-06,7.986302552799192e-05,-1.8576419042183762e-13
EX,401301,0.0017648276528123858,1.046745498109248e-06,2.6226355859196935e-06,-5.332366880716231e-07,7.956355552687543e-05,-1.8576419041285072e-13
EX,401401,0.0017648276527905845,1.0467436372666412e-06,3.784697595866587e-05,-2.3674187451533703e-06,7.209884729503386e-05,-1.8576419040192864e-13
EX,401451,0.0017648276527761969,1.0467427053368069e-06,-5.89014020243339e-05,-3.891252518613923e-06,8.621505179939482e-05,-1.857641904604831e-13
EX,401501,0.0017648276528284554,1.0467417581070848e-06,-0.0005156928632477426,-6.708272538327076e-06,9.814888918562995e-05,-1.8576419049572648e-13
EX,402001,0.0017648276544585929,1.0467510666854792e-06,-1.1881569696063138e-05,-2.4639272123643888e-06,5.412114025657163e-05,-1.8576418426068673e-13
EX,402101,0.001764827654465643,1.0467492063800512e-06,-1.34124917523504e-06,-2.542744056040397e-06,8.22170281007204e-05,-1.8576419043471764e-13
EX,402201,0.001764827654472373,1.0467473488652074e-06,3.768238929944691e-06,-2.536721460616823e-06,7.682540984322519e-05,-1.8576419041468923e-13
EX,402301,0.0017648276544698785,1.0467454960696445e-06,0.0001455198632911247,-9.342468430258575e-07,7.927636593121916e-05,-1.8576419041581734e-13
EX,402401,0.0017648276544082317,1.04674363295732e-06,2.318730701315086e-05,-2.7036484218430223e-06,8.260555409771392e-05,-1.8576419038476722e-13
EX,402451,0.0017648276544399324,1.0467427001286245e-06,-0.00018586152091516593,-4.0826282095950845e-06,9.057938178010556e-05,-1.8576419045387835e-13
EX,402501,0.0017648276544896461,1.0467417540631011e-06,-0.0006364686673570708,-7.556424451077989e-06,9.66918194031424e-05,-1.857641905228705e-13
EX,500001,0.002171558569570666,2.268303692113697e-05,2.648387393803332e-06,-6.068464397613333e-06,7.225777664103386e-05,2.023946791095675e-09
EX,500101,0.0021715585693780613,2.2703276379050182e-05,-7.382877036233106e-07,-5.012482079915675e-06,4.201051231759921e-05,2.023946788539441e-09
EX,500201,0.002171558569387213,2.2723515862696556e-05,1.366640246714614e-06,-8.156702386734066e-06,4.580881749999034e-05,2.023946788539849e-09
EX,500301,0.002171558569383648,2.274375530205111e-05,-2.3577074959778403e-06,-5.592133250140385e-07,4.48451956172306e-05,2.023946788539856e-09
EX,500401,0.002171558569357565,2.2763994782981835e-05,3.474183616360253e-05,-4.211542527159962e-06,3.901538758452865e-05,2.0239467885394317e-09
EX,500451,0.0021715585694428783,2.2774114517021187e-05,-6.0397796113596987e-05,-4.189020589154967e-06,6.613203207169515e-05,2.0239467885394693e-09
EX,500501,0.002171558569549895,2.2784234257484207e-05,-0.0004879820239628637,-4.785196721442246e-06,0.00010078650494936531,2.023946788539417e-09
EX,501001,0.002171543894968176,2.2682868271632206e-05,-2.1304780792349735e-05,-6.4801445940862176e-06,3.037161032460917e-06,2.023951044504085e-09
EX,501101,0.002171543895772648,2.2703276376703488e-05,-3.0859448988595635e-06,-3.1128792360898295e-06,5.1229872620930606e-05,2.0239467885831527e-09
EX,501201,0.0021715438957698304,2.272351584285142e-05,6.893808011596697e-08,-2.703023142170252e-06,4.4282576499093405e-05,2.023946788539452e-09
EX,501301,0.0021715438957699428,2.274375530051805e-05,2.9594420209779245e-06,1.8067157451487663e-07,4.4631007671543475e-05,2.0239467885394416e-09
EX,501401,0.002171543895742185,2.2763994780704658e-05,3.99994033479889e-05,-3.341574514429484e-06,4.0006898247458323e-05,2.0239467885394073e-09
EX,501451,0.0021715438958402676,2.2774114525166862e-05,-6.299541821723399e-05,-6.398669832736604e-06,6.860696362928467e-05,2.023946788539432e-09
EX,501501,0.002171543895946722,2.2784234266284642e-05,-0.0005154330502690059,-6.706032794076257e-06,0.00010303534615398283,2.0239467885394602e-09
EX,502001,0.002171525882607135,2.2683036909137743e-05,-1.174621347986681e-05,-3.238849075460238e-06,5.4226571269788384e-05,2.023946788535995e-09
EX,502101,0.002171525882647194,2.270327638072266e-05,-1.5949520808346553e-06,-4.769135194325441e-06,4.357641845963654e-05,2.02394678853945e-09
EX,502201,0.0021715258826287315,2.27235158483029e-05,4.023359652334468e-06,-4.641349246104759e-06,4.0927203483881264e-05,2.0239467885394495e-09
EX,502301,0.0021715258826416222,2.2743755301785683e-05,0.00014472836413318934,2.9609840348633256e-08,4.4090492765978934e-05,2.0239467885394416e-09
EX,502401,0.002171525882672362,2.2763994786114613e-05,2.446387240761361e-05,-5.3614524919614535e-06,5.4148881409579516e-05,2.0239467885394135e-09
EX,502451,0.002171525882741426,2.2774114531804067e-05,-0.0001880820304091186,-9.097882136272948e-06,7.625320549645694e-05,2.0239467885394164e-09
EX,502501,0.002171525882812415,2.2784234270328625e-05,-0.0006362400914681534,-7.619088046990197e-06,0.00010105737057285336,2.023946788539487e-09
EX,600003,0.0005115057227366178,1.0289370002543024e-07,3.591185211272399e-06,-1.0221345231924713e-07,0.00016976466744607403,-1.8007512735145334e-13
EX,600004,0.0012291811733249243,1.7977739178943572e-08,4.685552107784846e-06,-6.176652299500271e-08,0.00011644977684412208,-1.5711520000072004e-13
EX,600005,0.001764827651378417,1.0467519036779082e-06,5.7487969029901975e-06,7.915001481400767e-07,6.826423269275064e-05,-2.854817851468111e-14
EX,600006,0.0020847622837936743,2.1622032825605517e-06,5.576394331178793e-06,-1.0266502523542914e-07,4.0536065585857796e-05,3.895631493164112e-12
EX,601002,5.674826987263389e-11,9.974457649855038e-12,-8.281675120506465e-06,5.369178740011581e-07,2.422077711030448e-05,-7.303308401799051e-13
EX,601003,0.0005115057227229324,1.0289356676982596e-07,-0.00010254422187150747,8.66650904211987e-06,0.00011544664090896427,-1.8007512363399893e-13
EX,601004,0.0012291811732213856,1.7977564781069774e-08,-0.00010756076511021873,9.677404223843577e-06,6.770207367531255e-05,-1.5711519900440763e-13
EX,601005,0.00176482765134296,1.0467518614266038e-06,-8.89045953031492e-05,9.959794237114354e-06,3.4511659391090844e-05,-2.8548178384297555e-14
EX,601006,0.002084762288235887,2.1622074816901258e-06,5.576386637964608e-06,-1.0266504375534291e-07,4.053606073667039e-05,3.898229977909993e-12
EX,602002,6.763677255689106e-11,1.0244680026196489e-11,1.96253586241034e-06,-2.264107345119359e-07,2.1773462748582298e-05,-7.303309568431892e-13
EX,602003,0.0005115057255128363,1.0289370002541302e-07,2.9520882949039516e-06,1.438199123000447e-06,0.00014761274830665162,-1.800751987076295e-13
EX,602004,0.0012291811757470738,1.7977739178849918e-08,4.537896551012949e-06,1.0236269044165866e-08,0.00013491216840016268,-1.5710597805621113e-13
EX,603002,6.85431144590296e-11,9.97445734534337e-12,-8.351053176655584e-06,-5.189539985760744e-07,2.4221465700086107e-05,-7.30330783845249e-13
EX,603003,0.0005115057256311457,1.0289356676982596e-07,-0.00010280252503733985,-8.147340993645652e-06,0.00011570476309660732,-1.8007512363499678e-13
EX,603004,0.001229181175758796,1.797756478106977e-08,-0.0001078451723509596,-9.100432891979896e-06,6.784312387467652e-05,-1.5711519900194701e-13
EX,603005,0.0017648276518040132,1.0467518614266038e-06,-8.943684424961967e-05,-9.363133867456596e-06,3.486167110245308e-05,-2.854817836783397e-14
EX,603006,0.002084762226187687,2.162207598801803e-06,5.330790548449107e-06,-1.8244502650947897e-07,4.055016640754748e-05,3.895631523822495e-12
EX,605005,0.0017648276515211142,1.046750985965324e-06,4.842724274774477e-06,4.77613081368564e-08,5.345974186829245e-06,-3.159845612922399e-14
EX,609002,4.59042607330645e-11,-1.2251266382908588e-11,8.249616769783931e-07,-4.933416180961302e-09,3.417874638989896e-05,3.181630531080468e-13
EX,612002,4.5769537115527074e-11,-1.2291093114965115e-11,8.215666663782615e-07,-2.0410850218829372e-10,3.417874132143772e-05,3.1816272885522316e-13
EX,612003,0.0005115057148300291,1.0288788499982597e-07,2.153163818756297e-06,1.6354776796721584e-08,0.00014452613495815966,1.1719154096469901e-12
EX,612004,0.0012291811738761652,1.7972879123921502e-08,1.960681285751351e-06,-4.5810833071832466e-08,0.0001186842180509812,-1.3565015598598938e-13
EX,612005,0.0017648276525493857,1.0467510984790074e-06,4.502370849819597e-06,-1.8267545081611999e-06,0.00012876748891011344,-1.857667528764368e-13
EX,612006,0.0021715438941561733,2.2682699626038415e-05,-2.1304776011222076e-05,-6.480144620322187e-06,3.037161150116487e-06,2.0239554403273386e-09
EX,700001,-9.443328376517837e-14,2.7300349499520857e-16,1.0453581111550214e-14,-3.603661652029821e-16,-1.2465188139612878e-13,-9.223193229786877e-22
EX,700002,-9.563019441030198e-14,-1.3006551884240113e-16,-6.718808554565916e-14,1.7169052152562659e-16,-1.2623180344848968e-13,-9.223193229848933e-22
EX,700003,-1.9424594148050583e-13,-2.4463231434504738e-15,2.9398336847793544e-14,1.2865941441970809e-16,-3.403300179619003e-13,-4.174559132328176e-16
