P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.014750000000000011,732.7980723307503,-3.097966327914037e-12,0.003389967080839273,-0.0017725329191607309,0.007667467080839275
0.0,0.015000000000000012,734.5246357406885,1.2221335055073723e-12,0.0034540675340167665,-0.0017959324659832373,0.00780406753401677
0.0,0.015250000000000012,736.2409023459239,-3.893774191965349e-12,0.003518087901315648,-0.0018194120986843557,0.007940587901315651
0.0,0.015500000000000012,737.9467291674287,-1.7621459846850485e-12,0.0035820269412864085,-0.001842973058713595,0.008077026941286411
0.0,0.01575000000000001,738.8175618047692,-1.2649365999095608e-09,0.0036487596978645297,-0.0018637403021354738,0.008216259697864534
0.0,0.01600000000000001,739.1209577557563,4.831690603168681e-13,0.0037173523028387976,-0.0018826476971612058,0.008357352302838801
0.0,0.01625000000000001,739.419994917315,1.6768808563938364e-12,0.0037858993201502714,-0.0019016006798497319,0.008498399320150275
0.0,0.01650000000000001,739.7146304877818,6.849631972727366e-12,0.0038544002526552292,-0.001920599747344774,0.008639400252655232
0.0,0.01675000000000001,740.0048208815882,-1.1084466677857563e-12,0.003922854593712613,-0.0019396454062873911,0.008780354593712616
0.0,0.01700000000000001,740.290521708345,-5.968558980384842e-13,0.00399126182692624,-0.0019587381730737643,0.008921261826926243
0.0,0.017250000000000012,740.5498482774541,9.379164112033322e-13,0.004059973851913484,-0.00197752614808652,0.009062473851913487
0.0,0.017500000000000012,740.6982822156468,-4.462208380573429e-12,0.004130373209890787,-0.001994626790109217,0.00920537320989079
0.0,0.017750000000000012,740.8438135501359,4.632738637155853e-12,0.004200730391594597,-0.002011769608405407,0.0093482303915946
0.0,0.018000000000000013,740.9864130041001,-2.5579538487363607e-12,0.0042710449210071775,-0.002028955078992827,0.00949104492100718
0.0,0.018250000000000013,741.1260507455066,3.467448550509289e-12,0.004341316312513722,-0.0020461836874862823,0.009633816312513725
0.0,0.018500000000000013,741.2626963715506,1.9895196601282805e-12,0.004411544070628045,-0.0020634559293719592,0.009776544070628048
0.0,0.018750000000000013,741.3963188925737,4.149569576838985e-12,0.0044817276897080194,-0.0020807723102919846,0.009919227689708023
0.0,0.019000000000000013,741.526886715357,-2.1884716261411086e-12,0.004551866653660426,-0.002098133346339578,0.01006186665366043
0.0,0.019250000000000014,741.654367625802,7.673861546209082e-13,0.004621960435634589,-0.002115539564365416,0.010204460435634593
0.0,0.019500000000000014,741.7787287709474,-4.263256414560601e-12,0.0046920084977044255,-0.002132991502295579,0.01034700849770443
0.0,0.019750000000000014,741.8999366403264,-1.7053025658242404e-13,0.004762010290538171,-0.0021504897094618333,0.010489510290538174
0.0,0.020000000000000014,742.0179570465949,1.2505552149377763e-12,0.004831965253055378,-0.002168034746944626,0.010631965253055382
0.0,0.020250000000000015,742.0111383477208,-5.0818016461562365e-11,0.004900358192442324,-0.0021871418075576805,0.010772858192442327
0.0,0.020500000000000015,741.8941053153687,-4.035882739117369e-12,0.004967365558691316,-0.0022076344413086884,0.01091236555869132
0.0,0.020750000000000015,741.7748140940835,3.979039320256561e-13,0.005034329950299447,-0.0022281700497005577,0.011051829950299451
0.0,0.021000000000000015,741.6532402075513,-4.206412995699793e-12,0.005101250861236661,-0.002248749138763344,0.011191250861236665
0.0,0.021250000000000015,741.5293586951768,1.5916157281026244e-12,0.005168127775197101,-0.002269372224802904,0.011330627775197104
0.0,0.021500000000000016,741.4031440983084,5.4001247917767614e-12,0.005234960165303662,-0.002290039834696343,0.011469960165303666
0.0,0.021750000000000016,741.2745704459362,1.3642420526593924e-12,0.005301747493801587,-0.0023107525061984175,0.011609247493801591
0.0,0.022000000000000016,741.143611239874,-1.0061285138363019e-11,0.005368489211740492,-0.0023315107882595134,0.011748489211740498
0.0,0.022250000000000016,741.0102394393812,5.5706550483591855e-12,0.005435184758644323,-0.0023523152413556826,0.011887684758644327
0.0,0.022500000000000017,740.8744274451734,6.252776074688882e-13,0.005501833562168792,-0.0023731664378312135,0.012026833562168797
0.0,0.022750000000000017,740.736147082862,-1.0800249583553523e-12,0.005568435037745402,-0.0023940649622546037,0.012165935037745407
0.0,0.023000000000000017,740.5953695857065,1.9895196601282805e-12,0.0056349885882118105,-0.0024150114117881946,0.012304988588211815
