caso,elemento,Ni_kN,Vyi_kN,Vzi_kN,Ti_kNm,Myi_kNm,Mzi_kNm,Nj_kN,Vyj_kN,Vzj_kN,Tj_kNm,Myj_kNm,Mzj_kNm
EYG,350,-6.604027669548737e-08,-13.415681365966423,-4.798687882409992e-10,-0.009246567643265598,1.7395243497393725e-09,-48.93331873160684,6.604027669548737e-08,13.415681365966423,4.798687882409992e-10,0.009246567643265598,1.7395243650078716e-09,-48.330371171649716
EYG,674,7.091869226703368e-08,-9.398857074594023,-2.692422023100814e-10,-0.010911281762112703,1.1981278064006266e-09,-41.53022186882012,-7.091869226703368e-08,9.398857074594023,2.692422023100814e-10,0.010911281762112703,1.1981277941590972e-09,-42.11960609506666
EYG,351,-1.6128133311624502e-07,-13.387276500094439,1.4467630747738623e-09,-0.0804994718741372,-5.2445161191108405e-09,-49.116114652830895,1.6128133311624502e-07,13.387276500094439,-1.4467630747738623e-09,0.0804994718741372,-5.244516172999661e-09,-47.94163997285378
EYG,675,1.3806091101814088e-07,-9.426112297062614,4.437419975745021e-10,-0.044947502026447844,-1.974651910325849e-09,-41.457322646640776,-1.3806091101814088e-07,9.426112297062614,-4.437419975745021e-10,0.044947502026447844,-1.9746518680872187e-09,-42.43507679721647
EYG,352,0.0,-0.10447011693212195,-1.4017438462195541e-16,0.014352160821012223,5.000926332638386e-16,-1.0908049839342864,0.0,0.10447011693212195,1.4017438462195541e-16,-0.014352160821012223,5.161716552453383e-16,0.33339663617640225
EYG,676,0.0,-0.3507962299485549,6.78322772658761e-17,0.009207138808043615,-2.728647639704812e-16,-1.1937366306978208,0.0,0.3507962299485549,-6.78322772658761e-17,-0.009207138808043615,-3.308425036958159e-16,-1.9283498158443169
EYG,353,8.613799328988283e-13,-0.2771143771870063,7.532650906676471e-17,0.0226604565752962,-2.732119375385078e-16,-1.7204296851730556,-8.613799328988283e-13,0.2771143771870063,-7.532650906676471e-17,-0.0226604565752962,-2.729052531955364e-16,-0.28864954943274024
EYG,677,0.0,-0.3484093977218001,8.720691281375116e-17,0.019416620708648354,-3.8758895254979087e-16,-1.323982324478878,0.0,0.3484093977218001,-8.720691281375116e-17,-0.019416620708648354,-3.885525714925942e-16,-1.7768613152451418
EYG,354,8.613799328988283e-13,-0.22804491559595635,7.352266125638129e-17,-0.03195633690807114,-2.6199605299555427e-16,-1.4764825181552685,-8.613799328988283e-13,0.22804491559595635,-7.352266125638129e-17,0.03195633690807114,-2.710432411132101e-16,-0.1768431199154149
EYG,678,0.0,-0.316166179728452,8.585953052169154e-17,-0.028196000237481086,-3.8562602507370997e-16,-1.2699075389378638,0.0,0.316166179728452,-8.585953052169154e-17,0.028196000237481086,-3.785237965693446e-16,-1.5439714606453587
EYG,355,-1.5062972896580866,-1.1506625643902033,-1.1256697737898897,-0.08723365385625151,1.9298514069133894,-2.2785128091323594,1.5062972896580866,1.1506625643902033,1.1256697737898897,0.08723365385625151,2.5278008972945747,-2.2781109458528466
