caso,panel_id,source_wall_id,floor,z_cut_m,P_compresion_kN,M_principal_kNm,V_en_plano_kN,V_fuera_plano_kN,M_vertical_kNm,shells_corte,terminos_nodales
G,1102,11,2,3.96,602.2362758287139,8.534575053377694,4.254053340732511,6.835039500893338,3.984421015346129e-08,1,2
G,1103,11,3,7.92,445.41528654649017,14.637559273643717,8.763164993758238,13.940575135362966,3.746666976667257e-09,1,2
G,1104,11,4,11.88,183.45960840544743,-57.23214983515845,-28.753249310288638,7.202719392953239,-5.5529938425280534e-08,1,2
G,1105,11,5,15.84,32.76646931249983,-35.48103566530227,-8.959857491237972,0.9139388271503406,0.0004210189816596377,1,2
G,1201,12,1,0.0,751.1391120907208,0.5080236405067922,0.3848603194329314,9.158377919067615,-1.9020836816707742e-07,1,2
G,1202,12,2,3.96,602.2362697282493,8.534586973557282,4.254056874807588,6.835039394626559,-1.787467951430699e-09,1,2
G,1203,12,3,7.92,445.41528766639334,14.637559775933141,8.76316546849398,13.940575278237294,5.503598021761036e-08,1,2
G,1204,12,4,11.88,183.45961291707084,-57.23214820453245,-28.75324817112325,7.202720015670228,1.7742326718916956e-07,1,2
G,1205,12,5,15.84,131.96701997763782,-8.847604966262736,25.18996822844042,15.226873986991466,15.32553576343538,1,2
G,1301,13,1,0.0,1613.558126347693,1.091248537361139,0.8267358577711406,19.673560999621667,3.2314948850142855e-06,4,8
G,1302,13,2,3.96,1293.6927427308253,18.33361568270334,9.13836056840266,14.682693984132651,6.331142047955041e-06,4,8
G,1303,13,3,7.92,956.8180530003461,31.44361977023908,18.824597716827512,29.946434436949495,2.999411130133467e-06,4,8
G,1304,13,4,11.88,1313.5417535483869,-1054.8462783264379,202.21583448337256,110.61003123632064,146.57579246262827,4,8
G,1305,13,5,15.84,653.303419969641,754.9949684331617,538.838789752051,172.67709270937013,148.3995330670484,4,8
G,1401,14,1,0.0,756.7031171189869,-7.307164871727366,-5.535731091306516,0.6461798897794797,1.4036898365876738e-08,2,4
G,1402,14,2,3.96,606.6972802651906,1.6497610412037034,1.8232991071813984,3.462189654356442,-4.916385831776893e-08,2,4
G,1403,14,3,7.92,448.71466128382644,-49.10268962298815,-22.72115676709698,10.462081173343702,5.579797068833159e-09,2,4
G,1404,14,4,11.88,184.81856850699756,-127.94750270791337,-56.85110756990571,-10.133296334531543,-3.741153431491284e-08,2,4
G,1405,14,5,15.84,25.474908251890838,-600.7889389341722,-215.30090218639458,-0.476686541238839,-5.236597820945775,2,4
G,1501,15,1,0.0,439.555488076636,0.297270868784949,0.22520911402081367,5.359347631126912,-2.5320527452521446e-08,1,2
G,1502,15,2,3.96,352.4197419771763,4.994315033541113,2.4894114837308763,3.9997644706625843,-2.856543757090435e-08,1,2
G,1503,15,3,7.92,260.65042740741126,8.565683730322831,5.128074826327037,8.157818553684226,-4.562765631987986e-08,1,2
G,1504,15,4,11.88,107.35784192695073,-33.491404093592394,-16.825974290715926,4.214925848832856,-9.8621748989558e-08,1,2
G,1505,15,5,15.84,-60.945265870104954,4.636720757938079,16.490650886572677,8.659426984387654,-6.10666184817351,1,2
G,1601,16,1,0.0,439.5554879507601,0.29727127335317505,0.22520937073726088,5.359347265369161,7.099565957346954e-08,1,2
G,1602,16,2,3.96,352.41974216698316,4.9943151199184115,2.489411448380679,3.999764346422966,4.151074817215772e-09,1,2
G,1603,16,3,7.92,260.65042819859787,8.565683152575843,5.128074212124723,8.15781838350236,-8.130842665821092e-10,1,2
G,1604,16,4,11.88,107.35784634118667,-33.49140852458713,-16.825977003048052,4.214925678849662,-5.388572787978774e-08,1,2
G,1605,16,5,15.84,106.82844634321378,-40.93720690449888,-26.928758008249673,8.892389434747473,-6.278323923332613,1,2
G,1701,17,1,0.0,623.1672515315174,-6.017664779800555,-4.558834868306917,0.5321489190603834,1.4665128533764005e-07,1,2
G,1801,18,1,0.0,536.0126029326937,287.40574234598614,-229.47485919179218,9.05240839483688,-22.211778632272377,2,4
G,1901,19,1,0.0,687.609955385423,-89.8408814695139,245.50631320969524,-0.7429999425949111,-1.389583609477179,2,4
G,2001,20,1,0.0,2207.277455885734,102.47977631534059,-1.4995637823508403,53.66386573137454,172.28906039194763,8,16
G,2101,21,1,0.0,1671.906378740889,-1579.3373779527406,197.80468659882476,7.894114287479587,39.1505508484424,5,10
G,2201,22,1,0.0,996.1671261629505,-865.359119305464,68.55507169737096,24.78826045278695,178.7050952587788,8,16
G,2302,23,2,3.96,1584.7214508877296,1565.8163036924398,-169.79764915133012,-110.69334843342544,169.38671834376441,8,16
G,2402,24,2,3.96,1425.70456140036,-144.1120042261182,28.63706694557834,116.06124996492757,139.7048077794979,8,16
Q,101,1,1,0.0,412.4527410745018,10.919238102939062,8.272153267097181,-17.003407145798167,-1.1203674432636035e-08,1,2
Q,102,1,2,3.96,325.8585915251561,29.57210497930072,13.692887291910615,-38.89864305569113,-2.1868757471565914e-08,1,2
Q,103,1,3,7.92,237.56685664260306,28.902815722024542,16.240304016386027,-19.8620787684575,3.2280959416652877e-07,1,2
Q,104,1,4,11.88,148.3755869557973,-36.663064386415,-18.535419780309518,-37.555109768459005,-4.832270654731019e-07,1,2
Q,105,1,5,15.84,58.24185198863928,14.946317869003437,7.379583854441548,5.686984337970596,-5.478398090730252e-07,1,2
Q,201,2,1,0.0,130.88123743402846,4.273310802568481,3.2373563505772864,4.374925948281416,-2.585666436516476e-08,1,2
Q,202,2,2,3.96,103.40281252956709,18.66064913457887,9.311585687416102,6.9637915154712156,-5.787871604212569e-08,1,2
Q,203,2,3,7.92,75.38570977109666,-0.41684441362198754,-0.03427276120167022,7.883868505428504,-1.6633811661392883e-08,1,2
Q,204,2,4,11.88,47.08316308888725,-15.931677716448583,-5.202570215568992,2.0732771990397914,-9.651348287231798e-08,1,2
Q,205,2,5,15.84,18.48154919158764,-76.20659440985052,-38.505237692572166,7.3768167976290115,-7.707028260028892e-08,1,2
Q,301,3,1,0.0,474.65324258412863,-11.544384333859057,-8.745743963007932,-22.50086620611495,-1.1254449816533452e-08,1,2
Q,302,3,2,3.96,374.01899691598857,-31.042275075565783,-15.209950923148064,-46.71092627151076,-2.197379700419333e-08,1,2
Q,303,3,3,7.92,271.9595472490046,-21.483806641788448,-10.046842374651295,-26.95679504549171,3.243270541020138e-07,1,2
Q,304,3,4,11.88,168.80766069822053,-90.86255242283386,-45.15902512371845,-44.214291633552975,-4.854975159673813e-07,1,2
Q,305,3,5,15.84,65.11836107686875,-40.281001451872775,-22.29501202008483,-3.505114544671092,-3.60113267650064e-07,1,2
Q,401,4,1,0.0,150.3610528833063,5.645253952276249,4.276707069543729,-4.617472251398432,2.7057546869713178e-08,1,2
Q,402,4,2,3.96,118.48204577285925,21.975879997778677,10.783773499713782,-8.308385306731434,5.5217576733213036e-08,1,2
Q,403,4,3,7.92,86.15156947818218,1.9259361232643926,1.3077286661042322,-6.009613416617107,1.0556541862882796e-07,1,2
Q,404,4,4,11.88,53.47503035488682,-13.076985407832673,-3.949104846240873,-11.966351223938286,2.6823151699773007e-08,1,2
Q,405,4,5,15.84,20.62825036988682,-73.4434815646658,-36.756251208165565,-8.297104582128586,2.2825871415221854e-08,1,2
Q,501,5,1,0.0,458.70041564908394,0.7882603574649352,0.5971710272645083,13.178531033734073,-1.229927990564761e-07,4,8
Q,502,5,2,3.96,373.1493225727041,3.8337568395509436,1.809384689735122,14.891421441680867,-2.416667168603226e-07,4,8
Q,503,5,3,7.92,277.0447261247889,11.35719036032728,7.124599416794156,19.162885035713614,3.5555953683541475e-06,4,8
Q,504,5,4,11.88,64.44919913048793,-65.4949836492458,-32.73513899582168,13.555088327850546,-5.323089788511481e-06,4,8
Q,505,5,5,15.84,-7.460698725481052e-14,-21.278909389832904,-5.373461967129734,0.35068928292671525,-5.528821492295499e-08,4,8
Q,601,6,1,0.0,325.8862377623137,-12.981935446101858,3.573070918315274,0.06790149765030602,-0.4150266886556926,3,6
Q,602,6,2,3.96,300.5507944781061,-28.872336504922316,20.27866472125701,0.033020590258185795,0.6727817980841823,3,6
Q,603,6,3,7.92,278.3070987426818,-38.621866652626636,68.75272271582881,-0.4777747118357674,-1.7327714396040321,3,6
Q,604,6,4,11.88,201.24017152167679,-66.33344438298619,142.70049226888372,0.9863021553473017,3.1274876542978567,3,6
Q,705,7,5,15.84,21.153937749383523,-43.57396468817274,5.949246857997228,3.5388690751066294,10.491819827655032,3,6
Q,801,8,1,0.0,183.1339742269745,4.167084564117516,3.1568807489135544,-0.3973661926315776,-3.6397455327463746e-08,1,2
Q,802,8,2,3.96,148.9781069219885,2.2828655426565376,0.8428516801832302,-0.8064940143718802,-1.7889813963556378e-08,1,2
Q,803,8,3,7.92,110.60880026692126,22.201228944463388,10.046133221866148,-3.7324987655294404,1.097326012278188e-07,1,2
Q,804,8,4,11.88,25.731038092848,45.34562403973593,20.908320988881613,4.802494875118795,-1.674015868147194e-07,1,2
Q,805,8,5,15.84,2.658017968919218,125.84663993154243,43.378932760561,-0.5059651280216991,1.4553322508272493,1,2
Q,901,9,1,0.0,169.9210951416747,0.2920078122066627,0.22121744494168638,4.88185836960046,-1.8283424996212716e-08,1,2
Q,902,9,2,3.96,138.22952886309005,1.4201780959908774,0.6702690120928381,5.516381831887957,-5.951701975703827e-08,1,2
Q,903,9,3,7.92,102.62851759643053,4.207159355084983,2.6392375930248786,7.098706026694197,1.3985132607530204e-07,1,2
Q,904,9,4,11.88,23.87457604437915,-24.26197569238351,-12.12641208730073,5.02134803924106,1.092829826632169e-09,1,2
Q,905,9,5,15.84,-23.81195571830267,-7.225892146599909,-10.51389520608116,3.685714865250868,5.131712086472186,1,2
Q,1002,10,2,3.96,249.70494807767597,-3.826353637100567,-1.4127176966493487,1.3517792046159038,-5.120041257633545e-07,3,6
