wall_id,segmento,z_min_m,z_max_m,identificacion_plano,confianza,length_m,thickness_m,vertical_diameter_mm,vertical_spacing_mm,horizontal_diameter_mm,horizontal_spacing_mm,boundary_bars_each_end,boundary_diameter_mm,boundary_bars_left,boundary_diameter_left_mm,boundary_bars_right,boundary_diameter_right_mm,As_m2,punto,ramal,P_kN,M_kNm,c_m
3,2,3.96,7.92,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,12,200,12,200,3,28,3,28,3,28,0.007313627697557039,G,-principal,-3071.7236329739562,-0.0,0.0
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,A,+principal,43194.30877556384,0.0,
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,A,-principal,43194.30877556384,-0.0,
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,B,+principal,42887.80388881299,13133.078664210912,2.9200000000000017
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,B,-principal,42887.80388881299,-13133.078664210912,2.9200000000000017
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,C,+principal,24773.138616018856,20930.36129322957,1.7220000000000013
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,C,-principal,24773.138616018856,-20930.36129322957,1.7220000000000013
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,D,+principal,20474.5595525108,20191.22395718289,1.4350000000000012
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,D,-principal,20474.5595525108,-20191.22395718289,1.4350000000000012
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,E,+principal,15099.255375795366,17853.00103897256,1.0762500000000008
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,E,-principal,15099.255375795366,-17853.00103897256,1.0762500000000008
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,F,+principal,0.0,2859.4158015028956,0.0809538141718229
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,F,-principal,0.0,-2859.4158015028956,0.0809538141718229
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,G,+principal,-2013.50956353877,0.0,0.0
3,3,7.92,11.88,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,G,-principal,-2013.50956353877,-0.0,0.0
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,A,+principal,43194.30877556384,0.0,
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,A,-principal,43194.30877556384,-0.0,
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,B,+principal,42887.80388881299,13133.078664210912,2.9200000000000017
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,B,-principal,42887.80388881299,-13133.078664210912,2.9200000000000017
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,C,+principal,24773.138616018856,20930.36129322957,1.7220000000000013
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,C,-principal,24773.138616018856,-20930.36129322957,1.7220000000000013
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,D,+principal,20474.5595525108,20191.22395718289,1.4350000000000012
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,D,-principal,20474.5595525108,-20191.22395718289,1.4350000000000012
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,E,+principal,15099.255375795366,17853.00103897256,1.0762500000000008
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,E,-principal,15099.255375795366,-17853.00103897256,1.0762500000000008
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,F,+principal,0.0,2859.4158015028956,0.0809538141718229
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,F,-principal,0.0,-2859.4158015028956,0.0809538141718229
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,G,+principal,-2013.50956353877,0.0,0.0
3,4,11.88,19.8,M-LT2-3-A'-retorno,alta,2.9200000000000017,0.6,10,200,10,200,3,22,3,22,3,22,0.004794070389378024,G,-principal,-2013.50956353877,-0.0,0.0
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,A,+principal,15068.606709350575,0.0,
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,A,-principal,15068.606709350575,-0.0,
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,B,+principal,14642.79911288369,3270.9155456364733,1.8499999999999979
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,B,-principal,14642.79911288369,-3270.9155456364733,1.8499999999999979
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,C,+principal,7859.566949053524,5524.758408778793,1.0799999999999987
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,C,-principal,7859.566949053524,-5524.758408778793,1.0799999999999987
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,D,+principal,6402.249559538853,5388.747938229113,0.8999999999999989
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,D,-principal,6402.249559538853,-5388.747938229113,0.8999999999999989
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,E,+principal,4578.477011616585,4911.951226739741,0.6749999999999992
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,E,-principal,4578.477011616585,-4911.951226739741,0.6749999999999992
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,F,+principal,0.0,2190.3687819258553,0.12103725035159019
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,F,-principal,0.0,-2190.3687819258553,0.12103725035159019
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,G,+principal,-2501.713061906624,0.0,0.0
4,1,0.0,3.96,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,100,3,28,3,28,3,28,0.005956459671206248,G,-principal,-2501.713061906624,-0.0,0.0
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,A,+principal,15068.606709350575,0.0,
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,A,-principal,15068.606709350575,-0.0,
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,B,+principal,14642.79911288369,3270.9155456364733,1.8499999999999979
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,B,-principal,14642.79911288369,-3270.9155456364733,1.8499999999999979
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,C,+principal,7859.566949053524,5524.758408778793,1.0799999999999987
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,C,-principal,7859.566949053524,-5524.758408778793,1.0799999999999987
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,D,+principal,6402.249559538853,5388.747938229113,0.8999999999999989
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,D,-principal,6402.249559538853,-5388.747938229113,0.8999999999999989
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,E,+principal,4578.477011616585,4911.951226739741,0.6749999999999992
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,E,-principal,4578.477011616585,-4911.951226739741,0.6749999999999992
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,F,+principal,0.0,2190.3687819258553,0.12103725035159019
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,F,-principal,0.0,-2190.3687819258553,0.12103725035159019
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,G,+principal,-2501.713061906624,0.0,0.0
4,2,3.96,7.92,M-LT2-3-A',alta,1.8499999999999979,0.3,12,200,12,200,3,28,3,28,3,28,0.005956459671206248,G,-principal,-2501.713061906624,-0.0,0.0
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,A,+principal,14411.467207628584,0.0,
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,A,-principal,14411.467207628584,-0.0,
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,B,+principal,14142.452934370163,2967.9274606318927,1.8499999999999979
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,B,-principal,14142.452934370163,-2967.9274606318927,1.8499999999999979
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,C,+principal,7814.232603509388,4893.566516656547,1.0799999999999987
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,C,-principal,7814.232603509388,-4893.566516656547,1.0799999999999987
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,D,+principal,6409.506638568646,4746.885700997047,0.8999999999999989
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,D,-principal,6409.506638568646,-4746.885700997047,0.8999999999999989
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,E,+principal,4652.122924733738,4270.968748573872,0.6749999999999992
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,E,-principal,4652.122924733738,-4270.968748573872,0.6749999999999992
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,F,+principal,0.0,1423.483402715287,0.0956214836031177
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,F,-principal,0.0,-1423.483402715287,0.0956214836031177
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,G,+principal,-1617.6688891864562,0.0,0.0
4,3,7.92,11.88,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,G,-principal,-1617.6688891864562,-0.0,0.0
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,A,+principal,14411.467207628584,0.0,
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,A,-principal,14411.467207628584,-0.0,
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,B,+principal,14142.452934370163,2967.9274606318927,1.8499999999999979
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,B,-principal,14142.452934370163,-2967.9274606318927,1.8499999999999979
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,C,+principal,7814.232603509388,4893.566516656547,1.0799999999999987
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,C,-principal,7814.232603509388,-4893.566516656547,1.0799999999999987
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,D,+principal,6409.506638568646,4746.885700997047,0.8999999999999989
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,D,-principal,6409.506638568646,-4746.885700997047,0.8999999999999989
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,E,+principal,4652.122924733738,4270.968748573872,0.6749999999999992
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,E,-principal,4652.122924733738,-4270.968748573872,0.6749999999999992
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,F,+principal,0.0,1423.483402715287,0.0956214836031177
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,F,-principal,0.0,-1423.483402715287,0.0956214836031177
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,G,+principal,-1617.6688891864562,0.0,0.0
4,4,11.88,19.8,M-LT2-3-A',alta,1.8499999999999979,0.3,10,200,10,200,3,22,3,22,3,22,0.003851592593301086,G,-principal,-1617.6688891864562,-0.0,0.0
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,A,+principal,49313.150714224,0.0,
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,A,-principal,49313.150714224,-0.0,
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,B,+principal,49100.3853144413,39636.798010106504,7.949999999999999
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,B,-principal,49100.3853144413,-39636.798010106504,7.949999999999999
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,C,+principal,28717.008301822465,62759.71513523694,4.739999999999999
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,C,-principal,28717.008301822465,-62759.71513523694,4.739999999999999
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,D,+principal,23485.589085114694,60950.449709206616,3.9499999999999997
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,D,-principal,23485.589085114694,-60950.449709206616,3.9499999999999997
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,E,+principal,16945.84531659428,53837.46489967298,2.9625
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,E,-principal,16945.84531659428,-53837.46489967298,2.9625
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,F,+principal,0.0,10300.938189297387,0.40393129204892786
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,F,-principal,0.0,-10300.938189297387,0.40393129204892786
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,G,+principal,-2704.9112747408117,0.0,0.0
5,1,0.0,7.92,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,10,200,0,10,0,10,0,10,0.006440264939859075,G,-principal,-2704.9112747408117,-0.0,0.0
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,A,+principal,49313.150714224,0.0,
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,A,-principal,49313.150714224,-0.0,
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,B,+principal,49100.3853144413,39636.798010106504,7.949999999999999
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,B,-principal,49100.3853144413,-39636.798010106504,7.949999999999999
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,C,+principal,28717.008301822465,62759.71513523694,4.739999999999999
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,C,-principal,28717.008301822465,-62759.71513523694,4.739999999999999
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,D,+principal,23485.589085114694,60950.449709206616,3.9499999999999997
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,D,-principal,23485.589085114694,-60950.449709206616,3.9499999999999997
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,E,+principal,16945.84531659428,53837.46489967298,2.9625
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,E,-principal,16945.84531659428,-53837.46489967298,2.9625
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,F,+principal,0.0,10300.938189297387,0.40393129204892786
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,F,-principal,0.0,-10300.938189297387,0.40393129204892786
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,G,+principal,-2704.9112747408117,0.0,0.0
5,2,7.92,19.8,M-LT2-D-D'-1'/2,media,7.949999999999999,0.25,10,200,8,160,0,10,0,10,0,10,0.006440264939859075,G,-principal,-2704.9112747408117,-0.0,0.0
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,A,+principal,40293.328623643705,0.0,
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,A,-principal,40293.328623643705,-0.0,
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,B,+principal,40120.83343747403,26482.426094208466,6.499999999999998
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,B,-principal,40120.83343747403,-26482.426094208466,6.499999999999998
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,C,+principal,23435.126225849483,41924.96076333038,3.869999999999999
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,C,-principal,23435.126225849483,-41924.96076333038,3.869999999999999
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,D,+principal,19172.64020511357,40692.59760817313,3.224999999999999
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,D,-principal,19172.64020511357,-40692.59760817313,3.224999999999999
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,E,+principal,13842.806629741557,35926.274793824254,2.4187499999999993
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,E,-principal,13842.806629741557,-35926.274793824254,2.4187499999999993
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,F,+principal,0.0,6784.342038035505,0.32419856660542223
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,F,-principal,0.0,-6784.342038035505,0.32419856660542223
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,G,+principal,-2177.123708937727,0.0,0.0
6,1,0.0,7.92,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,10,200,0,10,0,10,0,10,0.0051836278784231585,G,-principal,-2177.123708937727,-0.0,0.0
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,A,+principal,40293.328623643705,0.0,
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,A,-principal,40293.328623643705,-0.0,
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,B,+principal,40120.83343747403,26482.426094208466,6.499999999999998
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,B,-principal,40120.83343747403,-26482.426094208466,6.499999999999998
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,C,+principal,23435.126225849483,41924.96076333038,3.869999999999999
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,C,-principal,23435.126225849483,-41924.96076333038,3.869999999999999
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,D,+principal,19172.64020511357,40692.59760817313,3.224999999999999
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,D,-principal,19172.64020511357,-40692.59760817313,3.224999999999999
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,E,+principal,13842.806629741557,35926.274793824254,2.4187499999999993
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,E,-principal,13842.806629741557,-35926.274793824254,2.4187499999999993
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,F,+principal,0.0,6784.342038035505,0.32419856660542223
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,F,-principal,0.0,-6784.342038035505,0.32419856660542223
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,G,+principal,-2177.123708937727,0.0,0.0
6,2,7.92,15.84,M-LT2-D-D'-2/3,media,6.499999999999998,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,G,-principal,-2177.123708937727,-0.0,0.0
