caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
Q,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,562.7530715090077,337.41875875604774,225.33431275295993,OK
Q,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,601.1747624528147,356.9176362168261,244.25712623598855,OK
Q,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,692.2325832275294,442.1186044920289,250.1139787355005,OK
Q,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,463.03567209202726,302.74947691327526,160.286195178752,OK
Q,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,571.783463103102,320.34523139682244,251.43823170627957,OK
Q,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,-38.984767850424404,172.41672094542875,-211.40148879585314,OK
Q,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,394.41333694781315,236.29492642932397,158.11841051848918,OK
Q,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,371.58610690169417,226.04145273639847,145.5446541652957,OK
Q,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,381.68711848077373,230.83935661508139,150.84776186569235,OK
Q,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,260.7494672655126,160.26200799982618,100.4874592656864,OK
Q,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,352.5017685970449,190.08942698267026,162.4123416143746,OK
Q,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,314.0655562188771,90.78541895503189,223.28013726384518,OK
Q,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,324.45285335460625,106.49625298755159,217.95660036705465,OK
Q,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,201.18731593463872,0.0,201.18731593463872,OK
Q,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,371.8810731896729,98.39611484408957,273.4849583455833,OK
Q,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,500.83558896271376,128.46740555167844,372.3681834110353,OK
Q,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,579.7438838279039,151.8387169380599,427.90516688984405,OK
Q,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,241.74738745560347,65.0297290409318,176.7176584146717,OK
Q,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,251.91242929802317,72.32455277380414,179.58787652421904,OK
Q,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,122.24116988911082,0,122.24116988911082,OK
Q,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,123.07048482971688,0,123.07048482971688,OK
Q,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,218.5607606412995,0,218.5607606412995,OK
Q,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,294.93272394856126,0,294.93272394856126,OK
Q,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,130.11661735091477,0,130.11661735091477,OK
Q,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,175.3106985040685,0,175.3106985040685,OK
Q,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,19.54755157654068,0,19.54755157654068,OK
Q,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,155.3009223267755,0,155.3009223267755,OK
Q,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,337.41875875604774,0,337.41875875604774,OK
Q,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,356.9176362168261,0,356.9176362168261,OK
Q,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,442.1186044920289,0,442.1186044920289,OK
Q,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,302.74947691327526,0,302.74947691327526,OK
Q,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,320.34523139682244,0,320.34523139682244,OK
Q,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,42.45155108957709,0,42.45155108957709,OK
Q,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,172.41672094542875,0,172.41672094542875,OK
Q,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,236.29492642932397,0,236.29492642932397,OK
Q,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,226.04145273639847,0,226.04145273639847,OK
Q,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,230.83935661508139,0,230.83935661508139,OK
Q,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,160.26200799982618,0,160.26200799982618,OK
Q,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,190.08942698267026,0,190.08942698267026,OK
Q,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,19.16180069888425,0,19.16180069888425,OK
Q,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,90.78541895503189,0,90.78541895503189,OK
Q,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,106.49625298755159,0,106.49625298755159,OK
Q,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
Q,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,98.39611484408957,0,98.39611484408957,OK
Q,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,128.46740555167844,0,128.46740555167844,OK
Q,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,151.8387169380599,0,151.8387169380599,OK
Q,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,65.0297290409318,0,65.0297290409318,OK
Q,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,72.32455277380414,0,72.32455277380414,OK
Q,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,5.509995227473373,0,5.509995227473373,OK
Q,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,4.7985783553927766,0,4.7985783553927766,OK
Q,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,13.396808111769525,0,13.396808111769525,OK
Q,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,12.049727625548696,0,12.049727625548696,OK
EX,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,-3.0623323598942256,-4.978097123654593,1.9157647637603676,OK
EX,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,2.98354778995977,-1.1879442100241,4.17149199998387,OK
EX,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,0.8684297486694954,0.8684297486694955,-1.1102230246251565e-16,OK
EX,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,31.209509795955146,92.15667560841369,-60.94716581245855,OK
EX,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,7.623204330784804,3.427744183518642,4.195460147266163,OK
EX,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,-0.579795586268007,-0.5797955862680069,-1.1102230246251565e-16,OK
EX,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,11.346995784185909,9.533608151494041,1.8133876326918674,OK
EX,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,3.328989953084064,1.0648047476576614,2.2641852054264024,OK
EX,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,-4.455233016489541,-4.455233016489542,8.881784197001252e-16,OK
EX,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,-1.0453576410445682,-0.004631089537747551,-1.0407265515068207,OK
EX,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,6.718809339484164,5.109506201446122,1.609303138038042,OK
EX,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,-3.432735260376723,-3.6076908544217243,0.17495559404500138,OK
EX,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,-55.47788307532323,-49.36560619390414,-6.112276881419085,OK
EX,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,23.506543652515653,21.156694055490746,2.3498495970249067,OK
EX,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,0.36424348812732,-0.24418269537353735,0.6084261835008573,OK
EX,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-0.7715255187761149,0.2023801726898657,-0.9739056914659805,OK
EX,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-1.3380635061114219,-1.985202840557772,0.6471393344463501,OK
EX,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,-4.978097123654593,0.6279759696831173,-5.60607309333771,OK
EX,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,-1.1879442100241,-0.7702819620925848,-0.4176622479315152,OK
EX,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,0.8684297486694955,-1.443049205074219,2.3114789537437144,OK
EX,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,0.9186700364686526,3.8942679016369883,-2.9755978651683357,OK
EX,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-50.241814368396696,-46.2987484129768,-3.943065955419897,OK
EX,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,113.52281324502808,64.73895298901564,48.78386025601243,OK
EX,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,92.15667560841369,-19.402694461698104,111.5593700701118,OK
EX,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,3.427744183518642,1.4685376100406957,1.9592065734779465,OK
EX,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,-0.5797955862680069,0.12017267289285885,-0.6999682591608657,OK
EX,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,-4.317224508405428,-3.043696517254882,-1.2735279911505462,OK
EX,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,-72.56251298778615,-45.38034425121276,-27.182168736573388,OK
EX,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,109.4281701867803,71.26537610291768,38.16279408386262,OK
EX,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,9.533608151494041,10.992950947644383,-1.4593427961503416,OK
EX,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,1.0648047476576614,0.46895364076900403,0.5958511068886574,OK
EX,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,-4.455233016489542,-3.2136731625088206,-1.2415598539807213,OK
EX,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,-556.9770349776052,10.477718884775921,-567.454753862381,OK
EX,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,-38.69707480291202,-32.556503314297956,-6.140571488614064,OK
EX,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,619.6028151936953,47.57992819098605,572.0228870027092,OK
EX,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,-0.004631089537747551,-0.3058042634013822,0.3011731738636347,OK
EX,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,5.109506201446122,3.936278183415576,1.1732280180305459,OK
EX,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,-3.6076908544217243,-3.9232488442603213,0.31555798983859695,OK
EX,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,-49.36560619390414,-31.406463748283183,-17.95914244562096,OK
EX,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,21.156694055490746,12.805423942074594,8.351270113416152,OK
EX,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,-0.24418269537353735,0.3086842545273743,-0.5528669499009117,OK
EX,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,0.2023801726898657,-0.15021040838497957,0.35259058107484526,OK
EX,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-1.985202840557772,-1.5313845601897715,-0.4538182803680004,OK
EX,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,0.6279759696831173,2.8830047751115755,-2.2550288054284584,OK
EX,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,-0.7702819620925848,0.9018442764076028,-1.6721262385001876,OK
EX,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-1.443049205074219,-3.554510592234173,2.111461387159954,OK
EX,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,3.8942679016369883,2.6213846472947364,1.272883254342252,OK
EX,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-46.2987484129768,-23.86279860252845,-22.43594981044835,OK
EX,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,64.73895298901564,33.386235724829746,31.352717264185898,OK
EX,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,-19.402694461698104,8.154281720136757,-27.556976181834862,OK
EX,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,1.4685376100406957,0.6301271201066341,0.8384104899340616,OK
EX,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,0.12017267289285885,0.3328044629286555,-0.21263179003579666,OK
EX,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,-3.043696517254882,-2.374617138852341,-0.6690793784025413,OK
EX,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,-45.38034425121276,-22.54967664165959,-22.83066760955317,OK
EX,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,71.26537610291768,37.955552387026394,33.30982371589129,OK
EX,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,10.992950947644383,12.232271007279005,-1.2393200596346219,OK
EX,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,0.46895364076900403,0.11612932092806587,0.35282431984093815,OK
EX,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,-3.2136731625088206,-1.8640159620320178,-1.3496572004768028,OK
EX,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,10.477718884775921,6.312162497201247,4.165556387574674,OK
EX,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,-32.556503314297956,-14.820501105315175,-17.736002208982782,OK
EX,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,47.57992819098605,22.757504954783474,24.822423236202578,OK
EX,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,-0.3058042634013822,0.47121883715691243,-0.7770231005582946,OK
EX,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,3.936278183415576,2.6700747592300322,1.2662034241855435,OK
EX,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,-3.9232488442603213,-7.013136402777942,3.0898875585176206,OK
EX,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,-31.406463748283183,-14.24174178674418,-17.164721961539,OK
EX,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,12.805423942074594,5.440292542673412,7.365131399401181,OK
EX,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,0.3086842545273743,-0.16180619268686855,0.4704904472142428,OK
EX,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,-0.15021040838497957,0.720316217001057,-0.8705266253860365,OK
EX,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-1.5313845601897715,-2.190640160414691,0.6592556002249195,OK
EX,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,2.8830047751115755,-5.301698734646578,8.184703509758155,OK
EX,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,0.9018442764076028,0.8134449784878487,0.0883992979197541,OK
EX,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-3.554510592234173,-1.8124314181877748,-1.7420791740463981,OK
EX,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,2.6213846472947364,1.31777018878586,1.3036144585088765,OK
EX,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-23.86279860252845,-8.56251738098896,-15.30028122153949,OK
EX,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,33.386235724829746,12.555890158749222,20.830345566080524,OK
EX,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,8.154281720136757,-33.0318515200062,41.18613324014296,OK
EX,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,0.6301271201066341,-1.6942127184143772,2.324339838521011,OK
EX,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,0.3328044629286555,0.4507076456856573,-0.11790318275700179,OK
EX,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,-2.374617138852341,-1.250266077993064,-1.1243510608592768,OK
EX,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,-22.54967664165959,-7.990067824819255,-14.559608816840335,OK
EX,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,37.955552387026394,15.1974792581326,22.758073128893795,OK
EX,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,12.232271007279005,-0.5024573392342179,12.734728346513222,OK
EX,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,0.11612932092806587,0.9417756264011528,-0.8256463054730869,OK
EX,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,-1.8640159620320178,-0.9470387258435498,-0.916977236188468,OK
EX,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,6.312162497201247,2.9381398836994332,3.374022613501814,OK
EX,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,-14.820501105315175,-4.73876294291667,-10.081738162398505,OK
EX,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,22.757504954783474,8.242797394028521,14.514707560754953,OK
EX,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,0.47121883715691243,0.9712813861416862,-0.5000625489847739,OK
EX,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,2.6700747592300322,-0.3088705323868534,2.9789452916168857,OK
EX,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-7.013136402777942,0.0,-7.013136402777942,OK
EX,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,-14.24174178674418,-3.767706430378837,-10.474035356365343,OK
EX,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,5.440292542673412,1.0748747197233994,4.365417822950013,OK
EX,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,-0.16180619268686855,1.595571629709985,-1.7573778223968535,OK
EX,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,0.720316217001057,0.9767514626914904,-0.2564352456904334,OK
EX,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-2.190640160414691,-1.4027390497100949,-0.7879011107045961,OK
EX,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-5.301698734646578,0,-5.301698734646578,OK
EX,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,0.8134449784878487,0,0.8134449784878487,OK
EX,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-1.8124314181877748,0,-1.8124314181877748,OK
EX,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,1.31777018878586,0,1.31777018878586,OK
EX,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-8.56251738098896,0,-8.56251738098896,OK
EX,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,12.555890158749222,0,12.555890158749222,OK
EX,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,-1.0256704482666033,0,-1.0256704482666033,OK
EX,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,-33.0318515200062,0,-33.0318515200062,OK
EX,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,-1.6942127184143772,0,-1.6942127184143772,OK
EX,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,0.4507076456856573,0,0.4507076456856573,OK
EX,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,-1.250266077993064,0,-1.250266077993064,OK
EX,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,-7.990067824819255,0,-7.990067824819255,OK
EX,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,15.1974792581326,0,15.1974792581326,OK
EX,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,-0.9644578597084633,0,-0.9644578597084633,OK
EX,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,-0.5024573392342179,0,-0.5024573392342179,OK
EX,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,0.9417756264011528,0,0.9417756264011528,OK
EX,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,-0.9470387258435498,0,-0.9470387258435498,OK
EX,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,2.9381398836994332,0,2.9381398836994332,OK
EX,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,-4.73876294291667,0,-4.73876294291667,OK
EX,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,8.242797394028521,0,8.242797394028521,OK
EX,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,-0.8485020273372571,0,-0.8485020273372571,OK
EX,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,0.9712813861416862,0,0.9712813861416862,OK
EX,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,-0.3088705323868534,0,-0.3088705323868534,OK
EX,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EX,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,-3.767706430378837,0,-3.767706430378837,OK
EX,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,1.0748747197233994,0,1.0748747197233994,OK
EX,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,1.595571629709985,0,1.595571629709985,OK
EX,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,0.9767514626914904,0,0.9767514626914904,OK
EX,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-1.4027390497100949,0,-1.4027390497100949,OK
EX,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,0.008289409122536109,0,0.008289409122536109,OK
EX,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,-0.013364280135692758,0,-0.013364280135692758,OK
EX,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,-0.10252493585500615,0,-0.10252493585500615,OK
EX,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,-0.018441778688805373,0,-0.018441778688805373,OK
EY,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,-2.075345121205606,-1.4432856528088118,-0.6320594683967942,OK
EY,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,-10.487223518092302,-25.790827039863366,15.303603521771064,OK
EY,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,-25.553916213302582,-25.553916213302582,0.0,OK
EY,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,-1.983467637777582,-1.7937412762490343,-0.1897263615285476,OK
EY,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,10.848733629084094,10.350754643110372,0.49797898597372203,OK
EY,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,7.363419523863769,7.363419523863769,0.0,OK
EY,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,62.331548200660265,142.22486693945154,-79.89331873879128,OK
EY,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,10.262317353839505,21.158042755544216,-10.895725401704711,OK
EY,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,17.56566226965553,17.565662269655526,3.552713678800501e-15,OK
EY,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,15.66722097715762,13.40584784779029,2.26137312936733,OK
EY,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,16.945778430772638,14.982558959238682,1.9632194715339555,OK
EY,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,301.78346384576673,249.62437892153673,52.15908492423,OK
EY,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,4.374666316022397,3.7217301894560175,0.6529361265663796,OK
EY,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,5.00896166639602,4.2332560867335385,0.7757055796624819,OK
EY,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,8.633372608747521,7.794219144728244,0.8391534640192777,OK
EY,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-22.11076586131196,-18.89845544078657,-3.212310420525391,OK
EY,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-21.547347509368628,-18.76164947774321,-2.7856980316254187,OK
EY,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,-1.4432856528088118,-1.68902431591245,0.24573866310363823,OK
EY,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,-25.790827039863366,-19.1327951814298,-6.658031858433567,OK
EY,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,-25.553916213302582,-18.563478015721344,-6.990438197581238,OK
EY,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,-30.466392014862876,-21.660850629531232,-8.805541385331644,OK
EY,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-352.6951342196214,-2.5365516870896863,-350.15858253253174,OK
EY,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,-51.83340250734098,-39.82362944755865,-12.009773059782326,OK
EY,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,-1.7937412762490343,10.002439275182189,-11.796180551431224,OK
EY,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,10.350754643110372,8.251315861804564,2.0994387813058086,OK
EY,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,7.363419523863769,5.186874530344055,2.1765449935197134,OK
EY,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,7.059868284801133,5.888826323406283,1.1710419613948497,OK
