caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
Q,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,534.4604062492195,316.43606370342025,218.0243425457993,OK
Q,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,546.9520600650325,323.60945713023284,223.34260293479963,OK
Q,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,620.8920615259424,392.32447482492427,228.56758670101812,OK
Q,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,419.6203098641541,270.58517526275426,149.03513460139982,OK
Q,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,540.3009312207472,298.9843065656287,241.31662465511852,OK
Q,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,-39.16112316817039,178.98667928611636,-218.14780245428676,OK
Q,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,403.20336776073367,240.9363874573254,162.26698030340827,OK
Q,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,404.627928481423,248.79213519246736,155.83579328895564,OK
Q,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,413.5829403544692,252.347567635528,161.2353727189412,OK
Q,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,273.1890966290463,170.2151803969859,102.97391623206039,OK
Q,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,376.38078667182396,203.8161376258514,172.56464904597254,OK
Q,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,329.34694282434356,93.82484453413824,235.52209829020532,OK
Q,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,354.33054879641406,117.9588592189819,236.37168957743216,OK
Q,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,213.44160140938527,0.0,213.44160140938527,OK
Q,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,352.6638141905366,92.51419581534702,260.14961837518956,OK
Q,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,469.13135676321474,120.83750420125004,348.2938525619647,OK
Q,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,527.984329944963,140.19487452954073,387.78945541542225,OK
Q,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,260.9839865174832,69.2592911677841,191.72469534969906,OK
Q,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,286.13789599083117,82.90150421461793,203.23639177621322,OK
Q,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,110.24347103512754,0,110.24347103512754,OK
Q,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,136.04904629785688,0,136.04904629785688,OK
Q,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,243.67554637613404,0,243.67554637613404,OK
Q,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,317.15114239410264,0,317.15114239410264,OK
Q,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,145.19375640184597,0,145.19375640184597,OK
Q,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,189.76449637955383,0,189.76449637955383,OK
Q,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,23.455801064237598,0,23.455801064237598,OK
Q,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,127.72543320221378,0,127.72543320221378,OK
Q,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,316.43606370342025,0,316.43606370342025,OK
Q,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,323.60945713023284,0,323.60945713023284,OK
Q,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,392.32447482492427,0,392.32447482492427,OK
Q,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,270.58517526275426,0,270.58517526275426,OK
Q,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,298.9843065656287,0,298.9843065656287,OK
Q,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,37.919118364667064,0,37.919118364667064,OK
Q,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,178.98667928611636,0,178.98667928611636,OK
Q,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,240.9363874573254,0,240.9363874573254,OK
Q,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,248.79213519246736,0,248.79213519246736,OK
Q,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,252.347567635528,0,252.347567635528,OK
Q,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,170.2151803969859,0,170.2151803969859,OK
Q,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,203.8161376258514,0,203.8161376258514,OK
Q,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,22.056700915589786,0,22.056700915589786,OK
Q,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,93.82484453413824,0,93.82484453413824,OK
Q,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,117.9588592189819,0,117.9588592189819,OK
Q,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
Q,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,92.51419581534702,0,92.51419581534702,OK
Q,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,120.83750420125004,0,120.83750420125004,OK
Q,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,140.19487452954073,0,140.19487452954073,OK
Q,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,69.2592911677841,0,69.2592911677841,OK
Q,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,82.90150421461793,0,82.90150421461793,OK
Q,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,5.6962510511521955,0,5.6962510511521955,OK
Q,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,4.834831865853131,0,4.834831865853131,OK
Q,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,14.929668433344244,0,14.929668433344244,OK
Q,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,15.106626942770484,0,15.106626942770484,OK
EX,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,14.749938997056907,344.1147024899741,-329.3647634929172,OK
EX,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,8.481200414084887,11.042156882765653,-2.560956468680766,OK
EX,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,2.9194171505733153,2.9194171505733153,0.0,OK
EX,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,112.69259430974257,185.03093296271553,-72.33833865297295,OK
EX,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,15.497657399352585,10.101860171600254,5.395797227752331,OK
EX,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,-1.6641334180677843,-1.6641334180677845,2.220446049250313e-16,OK
EX,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,19.479730483752096,22.673713014211195,-3.193982530459099,OK
EX,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,3.9265761396356935,-0.21511508555712075,4.141691225192814,OK
EX,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,-7.801636006274093,-7.801636006274093,0.0,OK
EX,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,-1.5943246641837943,-0.7320163149287215,-0.8623083492550727,OK
EX,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,12.75094171868107,7.352868899311206,5.3980728193698635,OK
EX,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,-16.058493701306055,-16.863151467645203,0.8046577663391474,OK
EX,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,-125.94019045191797,-107.06103688326806,-18.87915356864991,OK
EX,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,53.49250991736749,45.58423489212728,7.908275025240215,OK
EX,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,-3.7617576824517,-8.426261723360154,4.664504040908454,OK
EX,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-0.23551455527854334,0.6636596373653775,-0.8991741926439208,OK
EX,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-6.538063691006059,-11.686613754798703,5.148550063792644,OK
EX,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,344.1147024899741,265.6622825393351,78.45241995063901,OK
EX,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,11.042156882765653,11.422655409299793,-0.38049852653414007,OK
EX,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,2.9194171505733153,-2.049530838175846,4.968947988749161,OK
EX,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,9.524363308393255,13.59971820325945,-4.075354894866194,OK
EX,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-115.14232333360454,-127.16435916035185,12.022035826747313,OK
EX,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,277.60852096121556,188.86974578430016,88.7387751769154,OK
EX,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,185.03093296271553,71.2668008560918,113.76413210662372,OK
EX,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,10.101860171600254,4.447495062411821,5.654365109188434,OK
EX,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,-1.6641334180677845,-0.5409855193546905,-1.123147898713094,OK
EX,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,-6.75038026704938,-5.3556251799100805,-1.3947550871392993,OK
EX,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,-180.7308431687118,-127.66449963447928,-53.066343534232516,OK
EX,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,266.62721652434243,190.91613427876658,75.71108224557585,OK
EX,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,22.673713014211195,26.827334502735752,-4.153621488524557,OK
EX,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,-0.21511508555712075,-1.2234755384503495,1.0083604528932288,OK
EX,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,-7.801636006274093,-7.372256021736221,-0.42937998453787163,OK
EX,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,-881.4145197153761,15.241587840910517,-896.6561075562865,OK
EX,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,-104.87381112733894,-112.08496591894433,7.211154791605395,OK
EX,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,1034.9020971876653,154.40424822254806,880.4978489651172,OK
EX,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,-0.7320163149287215,0.4635206221342387,-1.1955369370629603,OK
EX,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,7.352868899311206,6.246093250001022,1.1067756493101841,OK
EX,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,-16.863151467645203,-16.511217890855008,-0.351933576790195,OK
EX,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,-107.06103688326806,-75.31026494288554,-31.75077194038252,OK
EX,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,45.58423489212728,31.327737101069008,14.256497791058269,OK
EX,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,-8.426261723360154,-4.183221863029785,-4.243039860330369,OK
EX,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,0.6636596373653775,1.3529024875079971,-0.6892428501426197,OK
EX,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-11.686613754798703,-8.054291817538546,-3.6323219372601567,OK
EX,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,265.6622825393351,276.7910775210054,-11.128794981670296,OK
EX,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,11.422655409299793,10.97870974106058,0.44394566823921267,OK
EX,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-2.049530838175846,-6.943987872330031,4.894457034154185,OK
EX,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,13.59971820325945,11.175916048664654,2.423802154594796,OK
EX,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-127.16435916035185,-66.31360779649395,-60.850751363857896,OK
EX,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,188.86974578430016,104.00268533612244,84.86706044817772,OK
EX,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,71.2668008560918,-8.372822864934653,79.63962372102645,OK
EX,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,4.447495062411821,0.497990199124956,3.9495048632868643,OK
EX,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,-0.5409855193546905,0.08109934504633501,-0.6220848644010255,OK
EX,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,-5.3556251799100805,-4.823572341880367,-0.5320528380297134,OK
EX,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,-127.66449963447928,-67.05037999507927,-60.614119639400016,OK
EX,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,190.91613427876658,103.62368275072178,87.2924515280448,OK
EX,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,26.827334502735752,32.37309314441485,-5.5457586416791,OK
EX,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,-1.2234755384503495,-2.484405528374237,1.2609299899238875,OK
EX,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,-7.372256021736221,-4.922775514207677,-2.449480507528544,OK
EX,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,15.241587840910517,8.15020170198688,7.091386138923637,OK
EX,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,-112.08496591894433,-57.703092121900546,-54.38187379704379,OK
EX,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,154.40424822254806,78.46289171962225,75.94135650292581,OK
EX,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,0.4635206221342387,1.1591956639075105,-0.6956750417732718,OK
EX,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,6.246093250001022,6.22040418560101,0.025689064400011397,OK
EX,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,-16.511217890855008,-23.03596762652428,6.524749735669271,OK
EX,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,-75.31026494288554,-38.63944998025073,-36.67081496263481,OK
EX,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,31.327737101069008,15.238364866757847,16.089372234311163,OK
EX,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,-4.183221863029785,-0.8038199040494861,-3.379401958980299,OK
EX,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,1.3529024875079971,1.7800135984054275,-0.42711111089743037,OK
EX,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-8.054291817538546,-3.9577248315219262,-4.0965669860166205,OK
EX,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,276.7910775210054,-80.63755762423231,357.4286351452377,OK
EX,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,10.97870974106058,6.178232148171837,4.800477592888743,OK
EX,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-6.943987872330031,-3.681071815514159,-3.262916056815872,OK
EX,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,11.175916048664654,5.412471370487022,5.763444678177631,OK
EX,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-66.31360779649395,-24.077349700441605,-42.23625809605235,OK
EX,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,104.00268533612244,40.511416057016056,63.49126927910638,OK
EX,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,-8.372822864934653,-116.7009263473117,108.32810348237705,OK
EX,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,0.497990199124956,-5.275348330687348,5.773338529812304,OK
EX,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,0.08109934504633501,0.8194604852559791,-0.7383611402096442,OK
EX,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,-4.823572341880367,-2.614943752911321,-2.208628588969046,OK
EX,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,-67.05037999507927,-24.089877170240477,-42.96050282483879,OK
EX,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,103.62368275072178,41.198792615940825,62.42489013478096,OK
EX,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,32.37309314441485,-4.001633904654281,36.374727049069136,OK
EX,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,-2.484405528374237,1.188672993667242,-3.6730785220414788,OK
EX,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,-4.922775514207677,-2.602135029664466,-2.320640484543211,OK
EX,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,8.15020170198688,3.7854353335780697,4.3647663684088105,OK
EX,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,-57.703092121900546,-20.088123831883152,-37.614968290017394,OK
EX,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,78.46289171962225,29.57786238741066,48.88502933221159,OK
EX,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,1.1591956639075105,2.6575182232274646,-1.498322559319954,OK
EX,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,6.22040418560101,-1.3844981265617775,7.604902312162788,OK
EX,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-23.03596762652428,0.0,-23.03596762652428,OK
EX,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,-38.63944998025073,-10.770933163917148,-27.86851681633358,OK
EX,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,15.238364866757847,3.3933390732942463,11.8450257934636,OK
EX,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,-0.8038199040494861,4.3445044284451635,-5.148324332494649,OK
EX,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,1.7800135984054275,2.5203489165311885,-0.740335318125761,OK
EX,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-3.9577248315219262,-2.730069681808302,-1.227655149713624,OK
EX,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-80.63755762423231,0,-80.63755762423231,OK
EX,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,6.178232148171837,0,6.178232148171837,OK
EX,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-3.681071815514159,0,-3.681071815514159,OK
EX,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,5.412471370487022,0,5.412471370487022,OK
EX,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-24.077349700441605,0,-24.077349700441605,OK
EX,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,40.511416057016056,0,40.511416057016056,OK
EX,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,-2.835784484447958,0,-2.835784484447958,OK
EX,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,-116.7009263473117,0,-116.7009263473117,OK
EX,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,-5.275348330687348,0,-5.275348330687348,OK
EX,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,0.8194604852559791,0,0.8194604852559791,OK
EX,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,-2.614943752911321,0,-2.614943752911321,OK
EX,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,-24.089877170240477,0,-24.089877170240477,OK
EX,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,41.198792615940825,0,41.198792615940825,OK
EX,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,-2.814824283472479,0,-2.814824283472479,OK
EX,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,-4.001633904654281,0,-4.001633904654281,OK
EX,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,1.188672993667242,0,1.188672993667242,OK
EX,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,-2.602135029664466,0,-2.602135029664466,OK
EX,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,3.7854353335780697,0,3.7854353335780697,OK
EX,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,-20.088123831883152,0,-20.088123831883152,OK
EX,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,29.57786238741066,0,29.57786238741066,OK
EX,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,-2.710425446276556,0,-2.710425446276556,OK
EX,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,2.6575182232274646,0,2.6575182232274646,OK
EX,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,-1.3844981265617775,0,-1.3844981265617775,OK
EX,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EX,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,-10.770933163917148,0,-10.770933163917148,OK
EX,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,3.3933390732942463,0,3.3933390732942463,OK
EX,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,4.3445044284451635,0,4.3445044284451635,OK
EX,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,2.5203489165311885,0,2.5203489165311885,OK
EX,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-2.730069681808302,0,-2.730069681808302,OK
EX,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,0.08770834204697783,0,0.08770834204697783,OK
EX,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,-0.08212365171221754,0,-0.08212365171221754,OK
EX,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,-0.21561551586004912,0,-0.21561551586004912,OK
EX,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,-0.029801546403042074,0,-0.029801546403042074,OK
EY,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,-200.48612850530878,-925.0319215517709,724.5457930464621,OK
EY,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,-30.607800325380076,-87.29045125166135,56.682650926281276,OK
EY,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,-73.15535140606696,-73.15535140606694,-1.4210854715202004e-14,OK
EY,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,1162.7520365445948,1268.4236055964395,-105.6715690518447,OK
EY,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,54.12410200423795,51.13384651742495,2.9902554868129982,OK
EY,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,20.12148599903904,20.12148599903904,0.0,OK
EY,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,138.4527880437383,322.4885280656464,-184.03574002190808,OK
EY,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,24.534431642001646,59.57860460007414,-35.044172958072494,OK
EY,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,51.907029166076384,51.907029166076384,0.0,OK
EY,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,37.78751400753936,26.383171579318756,11.404342428220602,OK
EY,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,43.31824673908843,33.362445159440135,9.955801579648295,OK
EY,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,917.4448203744861,321.3201442986948,596.1246760757913,OK
EY,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,12.862317768718297,9.42754885382503,3.434768914893267,OK
EY,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,9.625440155775117,5.813997228854828,3.8114429269202885,OK
EY,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,39.00897795298247,33.21775844043397,5.791219512548501,OK
EY,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-53.18877212176885,-36.81189734849656,-16.37687477327229,OK
EY,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-60.4068445554111,-46.23647311615728,-14.17037143925382,OK
EY,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,-925.0319215517709,-587.58072389749,-337.4511976542809,OK
EY,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,-87.29045125166135,-67.64549585285688,-19.64495539880447,OK
EY,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,-73.15535140606694,-57.306299032445565,-15.849052373621376,OK
EY,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,-83.46101037334219,-63.2273434261829,-20.233666947159293,OK
EY,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-496.7540440687323,-31.10645590953947,-465.6475881591928,OK
EY,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,-131.083220823532,-107.29393280508215,-23.789288018449852,OK
EY,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,1268.4236055964395,1029.821714389409,238.60189120703058,OK
EY,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,51.13384651742495,41.50344435887099,9.630402158553956,OK
EY,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,20.12148599903904,15.342196745598999,4.779289253440043,OK
EY,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,23.781005982605983,17.65525801567607,6.125747966929914,OK
EY,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,21.652213670835415,16.9748270583949,4.677386612440515,OK
