P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.023750000000000018,767.0189754565969,-4.426958355452371e-09,0.006089568535649753,-0.0022229314643502527,0.012668318535649757
0.0,0.024000000000000018,766.8015992217975,-1.7621459846850485e-12,0.006156685604744872,-0.0022433143952551348,0.012804685604744875
0.0,0.024250000000000018,766.5811007100729,3.062439191126032e-12,0.006223735147437106,-0.0022637648525628993,0.01294098514743711
0.0,0.02450000000000002,766.3574256455664,9.00968188943807e-12,0.006290715879982469,-0.002284284120017537,0.013077215879982474
0.0,0.02475000000000002,766.1305180099552,1.7124079931818414e-12,0.0063576264762546355,-0.00230487352374537,0.013213376476254639
0.0,0.02500000000000002,765.9003199612986,-9.919176591210999e-12,0.0064244655657485,-0.002325534434251506,0.013349465565748505
0.0,0.02525000000000002,765.6667717481105,4.853006885241484e-12,0.006491231731466122,-0.0023462682685338847,0.013485481731466128
0.0,0.02550000000000002,765.4298116180981,5.6559201766503975e-12,0.0065579235076713115,-0.0023670764923286944,0.013621423507671315
0.0,0.02575000000000002,765.1893757212248,2.4797941478027496e-12,0.00662453937750252,-0.0023879606224974865,0.013757289377502525
0.0,0.02600000000000002,764.9453980065699,-7.02016222930979e-12,0.006691077770433203,-0.002408922229566803,0.013893077770433207
0.0,0.02625000000000002,764.6978101125649,-1.0729195309977513e-12,0.00675753705956743,-0.0024299629404325764,0.014028787059567435
0.0,0.02650000000000002,764.446541250016,2.0818902157770935e-12,0.0068239155587575115,-0.0024510844412424957,0.014164415558757516
0.0,0.02675000000000002,764.1915180774052,-3.289812866569264e-12,0.006890211519529045,-0.002472288480470961,0.01429996151952905
0.0,0.02700000000000002,763.9326645677374,4.767741756950272e-12,0.006956423127797511,-0.002493576872202496,0.014435423127797515
0.0,0.02725000000000002,763.66990186628,1.1084466677857563e-12,0.007022548500358859,-0.0025149514996411467,0.014570798500358865
0.0,0.02750000000000002,763.4031481384368,3.772981926886132e-12,0.007088585681134621,-0.002536414318865386,0.014706085681134625
0.0,0.02775000000000002,763.1323184068411,1.0750511592050316e-11,0.007154532637150425,-0.0025579673628495824,0.01484128263715043
